XAUUSD M30 | 1999 bars | 2026-04-08 01:51 BJT
时间(BJT)|开|高|低|收
03-20 22:30|4557.76|4585.40|4548.06|4564.10
03-20 23:00|4564.21|4580.27|4540.55|4562.64
03-20 23:30|4562.94|4575.78|4544.14|4553.56
03-21 00:00|4552.61|4613.62|4552.15|4584.84
03-21 00:30|4585.00|4592.65|4568.37|4583.13
03-21 01:00|4583.19|4600.39|4568.65|4572.00
03-21 01:30|4572.02|4577.30|4554.50|4573.46
03-21 02:00|4573.55|4578.52|4536.63|4554.47
03-21 02:30|4554.38|4557.15|4477.38|4499.75
03-21 03:00|4499.83|4516.34|4485.49|4498.48
03-21 03:30|4498.61|4516.79|4492.50|4501.63
03-21 04:00|4501.66|4514.83|4493.75|4501.25
03-21 04:30|4500.94|4504.67|4494.41|4496.99
03-23 06:00|4487.05|4536.14|4449.54|4524.50
03-23 06:30|4524.47|4526.67|4489.99|4498.20
03-23 07:00|4498.52|4510.86|4482.59|4485.31
03-23 07:30|4485.34|4493.62|4453.01|4464.90
03-23 08:00|4465.33|4473.41|4404.31|4426.97
03-23 08:30|4427.21|4436.80|4319.53|4354.06
03-23 09:00|4353.99|4443.79|4330.46|4421.84
03-23 09:30|4422.01|4454.12|4381.43|4387.53
03-23 10:00|4388.24|4422.11|4383.40|4399.30
03-23 10:30|4399.29|4400.89|4354.94|4360.68
03-23 11:00|4360.74|4377.95|4347.02|4351.30
03-23 11:30|4351.25|4364.80|4334.84|4352.93
03-23 12:00|4352.90|4370.57|4352.77|4368.43
03-23 12:30|4368.64|4381.91|4349.93|4367.68
03-23 13:00|4367.61|4380.20|4351.69|4356.40
03-23 13:30|4356.39|4356.39|4302.34|4310.16
03-23 14:00|4309.79|4310.46|4239.24|4243.65
03-23 14:30|4243.73|4249.71|4163.33|4220.39
03-23 15:00|4220.36|4222.21|4099.02|4136.15
03-23 15:30|4135.64|4232.66|4129.41|4204.28
03-23 16:00|4202.86|4256.06|4202.86|4226.89
03-23 16:30|4226.80|4270.55|4219.73|4251.20
03-23 17:00|4251.23|4304.29|4246.82|4303.94
03-23 17:30|4303.88|4308.45|4223.63|4253.48
03-23 18:00|4254.06|4274.68|4243.73|4268.92
03-23 18:30|4268.26|4281.89|4241.43|4269.13
03-23 19:00|4269.44|4462.36|4269.44|4398.83
03-23 19:30|4400.24|4432.39|4361.79|4379.14
03-23 20:00|4378.53|4405.31|4336.99|4389.27
03-23 20:30|4390.28|4492.60|4374.50|4478.48
03-23 21:00|4478.51|4485.21|4404.95|4409.89
03-23 21:30|4409.77|4466.59|4401.42|4454.36
03-23 22:00|4454.34|4512.34|4453.57|4486.58
03-23 22:30|4485.97|4504.23|4456.93|4461.75
03-23 23:00|4462.20|4486.69|4428.10|4447.47
03-23 23:30|4447.17|4455.89|4351.17|4363.75
03-24 00:00|4363.56|4390.04|4352.60|4354.89
03-24 00:30|4355.01|4391.65|4353.60|4375.62
03-24 01:00|4375.56|4413.84|4370.96|4405.46
03-24 01:30|4405.35|4438.94|4404.05|4426.23
03-24 02:00|4426.94|4430.81|4402.61|4426.11
03-24 02:30|4425.77|4467.07|4425.57|4449.17
03-24 03:00|4448.86|4450.68|4393.16|4410.67
03-24 03:30|4410.61|4427.76|4397.35|4398.39
03-24 04:00|4399.09|4413.17|4382.89|4407.06
03-24 04:30|4407.05|4413.06|4396.06|4406.64
03-24 06:00|4419.92|4420.52|4360.91|4414.42
03-24 06:30|4414.47|4431.42|4398.40|4426.85
03-24 07:00|4426.83|4448.33|4423.45|4441.71
03-24 07:30|4441.69|4446.20|4421.81|4441.01
03-24 08:00|4441.03|4446.72|4368.76|4377.82
03-24 08:30|4377.86|4387.42|4330.65|4364.77
03-24 09:00|4363.29|4374.29|4328.60|4354.67
03-24 09:30|4354.65|4368.43|4308.28|4322.23
03-24 10:00|4322.65|4353.62|4305.94|4352.12
03-24 10:30|4352.26|4379.34|4344.50|4366.16
03-24 11:00|4366.15|4368.24|4350.01|4364.73
03-24 11:30|4364.37|4364.87|4334.98|4347.25
03-24 12:00|4346.90|4357.25|4326.66|4339.43
03-24 12:30|4339.59|4349.10|4332.16|4333.52
03-24 13:00|4333.47|4346.86|4319.77|4335.48
03-24 13:30|4335.05|4374.25|4321.42|4347.12
03-24 14:00|4347.22|4396.65|4342.91|4387.30
03-24 14:30|4387.61|4405.03|4373.65|4401.69
03-24 15:00|4401.79|4425.38|4400.38|4412.13
03-24 15:30|4412.48|4432.25|4399.99|4418.55
03-24 16:00|4418.39|4420.95|4390.93|4395.66
03-24 16:30|4396.35|4413.01|4391.87|4413.01
03-24 17:00|4413.83|4419.21|4395.93|4407.24
03-24 17:30|4407.22|4431.08|4404.89|4426.54
03-24 18:00|4426.42|4432.78|4415.27|4422.18
03-24 18:30|4421.74|4441.67|4414.74|4438.31
03-24 19:00|4438.45|4441.96|4376.37|4413.17
03-24 19:30|4412.95|4431.71|4390.75|4408.02
03-24 20:00|4408.25|4427.51|4395.72|4402.39
03-24 20:30|4402.40|4406.32|4362.13|4379.18
03-24 21:00|4377.99|4390.00|4357.40|4357.43
03-24 21:30|4356.04|4383.69|4351.61|4381.47
03-24 22:00|4381.46|4414.93|4380.70|4409.34
03-24 22:30|4409.19|4433.79|4400.37|4415.54
03-24 23:00|4415.66|4420.54|4396.17|4412.72
03-24 23:30|4412.93|4430.67|4409.18|4411.68
03-25 00:00|4411.56|4425.60|4402.78|4421.22
03-25 00:30|4421.23|4427.69|4408.68|4421.32
03-25 01:00|4421.33|4426.56|4388.42|4400.02
03-25 01:30|4399.89|4399.89|4372.21|4388.55
03-25 02:00|4388.41|4410.04|4384.01|4407.18
03-25 02:30|4407.04|4423.25|4384.24|4389.58
03-25 03:00|4389.11|4411.51|4388.70|4407.37
03-25 03:30|4407.49|4407.60|4395.33|4400.27
03-25 04:00|4400.06|4484.40|4397.39|4455.43
03-25 04:30|4455.57|4481.60|4447.61|4474.53
03-25 06:00|4476.41|4485.27|4467.90|4470.03
03-25 06:30|4469.88|4484.61|4456.14|4484.45
03-25 07:00|4484.51|4510.00|4472.32|4509.94
03-25 07:30|4509.96|4551.45|4504.88|4546.89
03-25 08:00|4546.92|4557.01|4537.37|4553.75
03-25 08:30|4553.77|4571.97|4546.61|4563.57
03-25 09:00|4563.48|4578.79|4552.40|4575.35
03-25 09:30|4575.40|4601.14|4574.11|4594.96
03-25 10:00|4595.06|4596.15|4579.95|4587.26
03-25 10:30|4587.02|4602.43|4581.28|4583.57
03-25 11:00|4583.56|4586.31|4571.80|4575.42
03-25 11:30|4575.44|4577.86|4567.67|4570.21
03-25 12:00|4570.15|4574.61|4565.66|4574.30
03-25 12:30|4574.27|4574.50|4566.15|4572.65
03-25 13:00|4573.03|4573.39|4554.07|4554.82
03-25 13:30|4554.73|4566.93|4549.59|4555.81
03-25 14:00|4555.83|4557.04|4533.01|4550.12
03-25 14:30|4550.63|4556.71|4543.07|4545.57
03-25 15:00|4545.02|4563.24|4544.88|4560.82
03-25 15:30|4560.89|4561.10|4536.96|4539.53
03-25 16:00|4539.67|4567.59|4535.77|4565.44
03-25 16:30|4565.42|4567.46|4553.51|4556.22
03-25 17:00|4556.19|4567.43|4554.21|4558.44
03-25 17:30|4558.45|4560.40|4527.47|4551.87
03-25 18:00|4552.07|4560.92|4551.20|4555.15
03-25 18:30|4555.34|4562.52|4551.12|4558.94
03-25 19:00|4558.93|4582.85|4555.98|4579.96
03-25 19:30|4579.92|4585.72|4572.46|4578.83
03-25 20:00|4578.75|4583.84|4540.09|4544.98
03-25 20:30|4544.75|4554.52|4522.41|4544.23
03-25 21:00|4544.11|4571.35|4541.14|4568.72
03-25 21:30|4570.39|4576.46|4540.95|4544.59
03-25 22:00|4545.35|4562.67|4532.99|4562.67
03-25 22:30|4563.18|4579.34|4557.56|4567.12
03-25 23:00|4567.24|4568.73|4525.28|4560.62
03-25 23:30|4560.76|4565.94|4553.56|4558.88
03-26 00:00|4559.09|4564.75|4545.21|4555.44
03-26 00:30|4555.51|4561.01|4549.80|4555.22
03-26 01:00|4554.95|4558.44|4542.74|4553.66
03-26 01:30|4553.60|4564.06|4545.76|4550.70
03-26 02:00|4550.71|4569.11|4545.61|4552.03
03-26 02:30|4552.04|4557.80|4530.94|4538.14
03-26 03:00|4538.43|4539.69|4486.79|4513.09
03-26 03:30|4512.93|4533.81|4506.22|4531.06
03-26 04:00|4530.85|4542.23|4522.15|4523.49
03-26 04:30|4523.52|4524.83|4495.25|4506.34
03-26 06:00|4517.24|4532.19|4505.61|4511.75
03-26 06:30|4511.76|4534.66|4508.09|4517.37
03-26 07:00|4517.42|4518.25|4497.00|4505.30
03-26 07:30|4505.37|4511.17|4488.98|4498.38
03-26 08:00|4498.35|4535.64|4498.14|4525.35
03-26 08:30|4525.02|4539.33|4524.67|4535.82
03-26 09:00|4535.69|4543.95|4526.98|4534.60
03-26 09:30|4534.32|4537.84|4522.32|4535.62
03-26 10:00|4535.60|4535.90|4524.82|4528.05
03-26 10:30|4527.33|4530.67|4505.63|4508.72
03-26 11:00|4508.64|4513.68|4499.91|4506.73
03-26 11:30|4506.71|4518.74|4506.39|4516.79
03-26 12:00|4517.23|4522.07|4511.44|4520.64
03-26 12:30|4520.84|4524.27|4516.37|4520.61
03-26 13:00|4520.80|4522.33|4489.00|4493.59
03-26 13:30|4494.11|4495.74|4439.16|4439.24
03-26 14:00|4438.95|4450.68|4415.78|4440.33
03-26 14:30|4440.16|4459.54|4430.69|4456.47
03-26 15:00|4456.49|4460.44|4438.82|4448.59
03-26 15:30|4448.23|4463.83|4447.76|4452.57
03-26 16:00|4451.22|4459.08|4425.23|4428.23
03-26 16:30|4428.16|4440.26|4412.37|4427.67
03-26 17:00|4427.59|4437.06|4418.12|4432.22
03-26 17:30|4432.23|4432.23|4414.45|4423.53
03-26 18:00|4423.58|4448.23|4417.16|4441.94
03-26 18:30|4441.67|4447.52|4423.29|4442.91
03-26 19:00|4443.11|4456.59|4439.36|4443.16
03-26 19:30|4443.28|4451.89|4418.89|4422.90
03-26 20:00|4423.28|4445.85|4416.44|4437.83
03-26 20:30|4437.33|4444.92|4428.25|4429.66
03-26 21:00|4429.09|4453.60|4420.51|4448.16
03-26 21:30|4447.27|4460.49|4429.14|4452.65
03-26 22:00|4452.69|4470.23|4437.36|4459.13
03-26 22:30|4458.68|4479.38|4445.90|4464.95
03-26 23:00|4465.21|4469.02|4448.78|4454.55
03-26 23:30|4454.66|4454.66|4433.99|4438.40
03-27 00:00|4438.06|4442.78|4387.22|4396.56
03-27 00:30|4396.02|4396.02|4367.30|4389.35
03-27 01:00|4388.95|4402.41|4377.19|4383.20
03-27 01:30|4384.10|4392.89|4377.72|4381.49
03-27 02:00|4381.50|4390.51|4367.92|4374.32
03-27 02:30|4374.37|4397.96|4373.35|4394.44
03-27 03:00|4394.51|4399.30|4378.36|4380.53
03-27 03:30|4380.76|4388.27|4359.00|4364.17
03-27 04:00|4364.01|4415.93|4351.07|4404.46
03-27 04:30|4404.54|4420.60|4372.67|4378.37
03-27 06:00|4384.07|4407.96|4379.50|4398.02
03-27 06:30|4398.24|4415.32|4395.12|4411.03
03-27 07:00|4411.38|4414.50|4389.93|4399.42
03-27 07:30|4399.43|4408.09|4396.01|4404.92
03-27 08:00|4404.93|4410.92|4382.50|4391.04
03-27 08:30|4391.53|4396.41|4375.35|4378.54
03-27 09:00|4378.78|4406.65|4377.50|4406.34
03-27 09:30|4406.28|4420.38|4403.57|4417.46
03-27 10:00|4417.76|4439.66|4417.11|4430.95
03-27 10:30|4431.06|4440.37|4424.70|4431.89
03-27 11:00|4431.74|4436.89|4421.27|4435.11
03-27 11:30|4434.84|4446.31|4430.84|4437.40
03-27 12:00|4437.59|4439.78|4431.32|4434.28
03-27 12:30|4434.02|4449.60|4433.93|4445.82
03-27 13:00|4445.47|4447.65|4440.27|4443.19
03-27 13:30|4443.20|4474.98|4442.71|4454.59
03-27 14:00|4454.40|4472.97|4451.88|4463.34
03-27 14:30|4463.69|4468.65|4454.37|4459.41
03-27 15:00|4459.38|4463.12|4447.89|4452.11
03-27 15:30|4452.12|4455.79|4442.80|4447.57
03-27 16:00|4447.33|4450.68|4430.59|4434.00
03-27 16:30|4434.12|4440.08|4423.65|4424.26
03-27 17:00|4424.25|4436.29|4420.70|4434.34
03-27 17:30|4434.33|4438.31|4427.13|4428.72
03-27 18:00|4428.73|4432.90|4423.85|4429.19
03-27 18:30|4429.18|4430.28|4411.08|4414.64
03-27 19:00|4414.76|4417.39|4404.21|4415.60
03-27 19:30|4415.49|4426.40|4413.78|4420.14
03-27 20:00|4419.98|4434.33|4412.49|4429.60
03-27 20:30|4429.55|4445.22|4424.37|4437.78
03-27 21:00|4437.89|4443.90|4418.67|4422.87
03-27 21:30|4422.25|4441.61|4413.64|4432.02
03-27 22:00|4431.14|4469.99|4430.72|4455.26
03-27 22:30|4455.16|4514.95|4451.72|4509.78
03-27 23:00|4509.54|4555.29|4501.59|4543.35
03-27 23:30|4543.51|4552.66|4520.66|4524.22
03-28 00:00|4524.32|4533.80|4518.26|4528.62
03-28 00:30|4528.60|4528.81|4505.65|4516.01
03-28 01:00|4516.04|4522.15|4487.02|4494.36
03-28 01:30|4493.86|4500.20|4486.35|4486.53
03-28 02:00|4486.65|4511.48|4486.65|4509.45
03-28 02:30|4509.41|4528.78|4508.72|4516.95
03-28 03:00|4516.96|4524.06|4507.28|4522.87
03-28 03:30|4522.98|4526.18|4500.83|4514.51
03-28 04:00|4514.73|4519.73|4504.55|4506.74
03-28 04:30|4506.76|4512.89|4491.14|4495.03
03-30 06:00|4485.85|4514.97|4475.77|4509.29
03-30 06:30|4509.51|4512.92|4480.89|4484.61
03-30 07:00|4484.57|4492.69|4464.83|4472.26
03-30 07:30|4472.20|4472.44|4443.78|4448.11
03-30 08:00|4448.78|4466.56|4420.07|4449.24
03-30 08:30|4449.22|4458.86|4430.35|4432.10
03-30 09:00|4432.13|4466.56|4432.13|4448.39
03-30 09:30|4448.44|4475.82|4445.66|4469.87
03-30 10:00|4469.61|4474.55|4465.18|4472.69
03-30 10:30|4472.92|4499.10|4458.73|4481.35
03-30 11:00|4481.02|4517.44|4478.72|4507.06
03-30 11:30|4507.07|4507.75|4494.49|4496.15
03-30 12:00|4496.16|4498.71|4486.83|4490.49
03-30 12:30|4490.50|4498.80|4486.16|4497.00
03-30 13:00|4496.84|4515.44|4496.77|4505.57
03-30 13:30|4505.61|4528.78|4503.26|4522.25
03-30 14:00|4522.18|4535.33|4516.90|4528.45
03-30 14:30|4528.58|4550.73|4526.03|4532.26
03-30 15:00|4532.29|4534.63|4520.50|4522.81
03-30 15:30|4522.88|4528.07|4515.83|4527.46
03-30 16:00|4527.38|4537.15|4525.21|4528.70
03-30 16:30|4528.58|4540.38|4528.52|4538.19
03-30 17:00|4538.35|4540.60|4523.74|4527.74
03-30 17:30|4527.78|4538.31|4523.88|4532.48
03-30 18:00|4533.20|4540.12|4527.86|4531.46
03-30 18:30|4531.27|4535.74|4527.82|4532.30
03-30 19:00|4532.71|4548.13|4525.47|4543.34
03-30 19:30|4543.79|4580.57|4538.74|4559.51
03-30 20:00|4559.77|4568.35|4545.28|4566.38
03-30 20:30|4566.18|4578.22|4563.63|4569.48
03-30 21:00|4569.44|4578.50|4558.85|4567.37
03-30 21:30|4567.36|4573.98|4517.02|4523.56
03-30 22:00|4523.24|4536.18|4512.46|4518.81
03-30 22:30|4518.84|4541.11|4517.36|4538.71
03-30 23:00|4538.83|4543.54|4524.66|4531.49
03-30 23:30|4531.45|4556.86|4527.51|4548.21
03-31 00:00|4548.04|4549.67|4536.68|4536.86
03-31 00:30|4536.84|4548.88|4532.39|4539.80
03-31 01:00|4539.89|4542.36|4519.21|4527.81
03-31 01:30|4527.71|4528.54|4511.44|4515.16
03-31 02:00|4515.17|4523.24|4511.52|4513.76
03-31 02:30|4513.84|4519.56|4498.36|4499.09
03-31 03:00|4498.64|4505.06|4492.98|4501.63
03-31 03:30|4501.64|4518.51|4498.17|4513.71
03-31 04:00|4513.38|4516.52|4501.97|4506.02
03-31 04:30|4506.61|4511.35|4500.90|4511.12
03-31 06:00|4514.26|4523.86|4502.30|4514.73
03-31 06:30|4515.05|4518.78|4508.22|4510.72
03-31 07:00|4510.72|4510.72|4492.38|4505.48
03-31 07:30|4505.45|4520.91|4503.54|4513.74
03-31 08:00|4513.46|4528.43|4482.59|4512.47
03-31 08:30|4512.49|4548.21|4506.45|4547.61
03-31 09:00|4547.60|4585.45|4532.20|4581.60
03-31 09:30|4581.73|4619.46|4577.43|4604.89
03-31 10:00|4605.02|4607.46|4578.85|4582.75
03-31 10:30|4582.72|4588.45|4565.39|4568.36
03-31 11:00|4568.18|4577.01|4555.74|4561.46
03-31 11:30|4561.51|4565.93|4550.39|4557.03
03-31 12:00|4557.04|4568.97|4557.00|4561.26
03-31 12:30|4561.27|4568.81|4560.06|4564.86
03-31 13:00|4564.18|4570.75|4547.51|4561.50
03-31 13:30|4561.11|4581.84|4558.51|4568.93
03-31 14:00|4568.66|4568.83|4553.17|4560.95
03-31 14:30|4560.89|4565.74|4554.30|4557.06
03-31 15:00|4557.26|4564.11|4543.18|4552.38
03-31 15:30|4552.36|4565.81|4551.99|4564.60
03-31 16:00|4564.25|4573.14|4560.60|4572.28
03-31 16:30|4572.29|4575.42|4567.14|4568.77
03-31 17:00|4568.91|4572.56|4561.31|4562.33
03-31 17:30|4562.34|4562.57|4550.42|4555.48
03-31 18:00|4555.42|4561.94|4555.07|4560.57
03-31 18:30|4560.58|4560.91|4529.40|4547.15
03-31 19:00|4547.35|4583.37|4540.97|4575.11
03-31 19:30|4575.17|4593.30|4568.68|4582.47
03-31 20:00|4582.45|4597.69|4571.32|4579.29
03-31 20:30|4579.06|4589.86|4569.15|4574.94
03-31 21:00|4574.93|4588.00|4567.76|4573.08
03-31 21:30|4573.06|4609.90|4568.44|4607.33
03-31 22:00|4607.23|4625.00|4602.86|4619.04
03-31 22:30|4619.05|4630.14|4595.01|4599.00
03-31 23:00|4599.63|4625.32|4599.32|4610.42
03-31 23:30|4610.36|4623.71|4607.35|4609.40
04-01 00:00|4609.42|4620.14|4606.68|4617.77
04-01 00:30|4617.74|4651.74|4615.10|4638.35
04-01 01:00|4638.36|4658.22|4636.30|4648.84
04-01 01:30|4648.97|4667.43|4645.64|4654.65
04-01 02:00|4654.43|4669.05|4653.57|4664.42
04-01 02:30|4664.35|4671.21|4659.91|4667.61
04-01 03:00|4667.57|4681.12|4661.75|4672.75
04-01 03:30|4673.20|4685.64|4672.51|4682.61
04-01 04:00|4683.13|4687.13|4669.08|4669.65
04-01 04:30|4669.60|4675.53|4664.37|4667.07
04-01 06:00|4681.75|4686.36|4662.87|4674.48
04-01 06:30|4674.68|4696.20|4661.61|4680.60
04-01 07:00|4681.06|4684.53|4671.54|4682.56
04-01 07:30|4682.32|4699.99|4682.05|4696.23
04-01 08:00|4696.21|4721.81|4693.33|4721.55
04-01 08:30|4721.65|4722.65|4699.98|4710.75
04-01 09:00|4710.77|4724.20|4689.65|4708.32
04-01 09:30|4708.33|4708.42|4681.49|4692.59
04-01 10:00|4693.28|4700.40|4683.29|4687.85
04-01 10:30|4687.22|4690.20|4678.19|4684.60
04-01 11:00|4684.55|4693.92|4682.51|4687.18
04-01 11:30|4687.10|4688.79|4679.55|4681.75
04-01 12:00|4681.99|4682.03|4666.90|4672.44
04-01 12:30|4672.45|4681.67|4669.20|4676.19
04-01 13:00|4676.23|4690.01|4674.75|4686.40
04-01 13:30|4687.23|4703.54|4683.90|4684.12
04-01 14:00|4684.17|4711.43|4682.61|4709.44
04-01 14:30|4709.40|4733.16|4702.23|4730.51
04-01 15:00|4730.46|4732.79|4713.00|4723.34
04-01 15:30|4723.33|4747.77|4709.52|4713.12
04-01 16:00|4712.93|4735.80|4710.58|4730.56
04-01 16:30|4730.49|4740.15|4726.34|4728.75
04-01 17:00|4728.79|4730.31|4713.95|4719.38
04-01 17:30|4719.26|4727.90|4713.13|4723.32
04-01 18:00|4723.34|4729.27|4715.35|4728.43
04-01 18:30|4728.47|4738.81|4726.21|4731.20
04-01 19:00|4731.19|4746.36|4728.20|4745.04
04-01 19:30|4745.24|4763.05|4744.83|4752.35
04-01 20:00|4752.32|4753.60|4724.47|4735.60
04-01 20:30|4735.14|4753.14|4724.29|4724.67
04-01 21:00|4724.95|4742.30|4715.99|4736.19
04-01 21:30|4736.62|4749.71|4730.94|4738.07
04-01 22:00|4734.97|4754.93|4724.21|4742.13
04-01 22:30|4742.14|4768.86|4734.90|4760.88
04-01 23:00|4760.85|4776.46|4758.40|4773.08
04-01 23:30|4773.75|4788.32|4769.82|4786.63
04-02 00:00|4786.64|4790.69|4774.45|4776.44
04-02 00:30|4776.56|4788.70|4775.17|4787.10
04-02 01:00|4787.06|4793.00|4782.25|4785.10
04-02 01:30|4785.22|4786.05|4773.90|4774.24
04-02 02:00|4774.25|4775.35|4753.37|4753.89
04-02 02:30|4753.96|4766.00|4742.20|4753.11
04-02 03:00|4753.14|4769.35|4751.03|4765.65
04-02 03:30|4765.63|4778.30|4758.02|4766.27
04-02 04:00|4766.22|4771.16|4760.90|4762.00
04-02 04:30|4762.01|4763.82|4754.27|4758.08
04-02 06:00|4759.25|4774.88|4751.85|4772.94
04-02 06:30|4772.91|4782.46|4770.66|4776.31
04-02 07:00|4776.46|4798.90|4773.51|4794.78
04-02 07:30|4795.02|4800.26|4778.02|4783.99
04-02 08:00|4784.03|4798.71|4775.08|4789.82
04-02 08:30|4789.59|4795.99|4783.52|4784.51
04-02 09:00|4784.22|4786.50|4687.03|4697.24
04-02 09:30|4696.95|4711.86|4650.45|4696.75
04-02 10:00|4696.34|4704.32|4678.39|4689.92
04-02 10:30|4689.38|4691.04|4655.90|4686.68
04-02 11:00|4686.73|4699.42|4677.64|4691.88
04-02 11:30|4691.62|4692.85|4675.63|4676.36
04-02 12:00|4676.36|4681.44|4662.13|4666.27
04-02 12:30|4666.28|4673.28|4657.06|4672.70
04-02 13:00|4672.82|4680.44|4666.29|4677.34
04-02 13:30|4676.91|4678.87|4585.87|4594.06
04-02 14:00|4594.61|4599.10|4554.19|4591.08
04-02 14:30|4590.95|4608.74|4581.79|4599.17
04-02 15:00|4597.98|4627.26|4597.25|4620.50
04-02 15:30|4620.72|4651.17|4619.21|4642.76
04-02 16:00|4642.89|4648.79|4628.89|4634.51
04-02 16:30|4634.31|4643.86|4616.93|4620.67
04-02 17:00|4620.65|4632.02|4613.14|4620.89
04-02 17:30|4620.77|4628.23|4615.69|4621.71
04-02 18:00|4621.72|4634.94|4604.15|4618.70
04-02 18:30|4618.51|4631.16|4613.52|4620.53
04-02 19:00|4620.59|4630.47|4614.15|4615.01
04-02 19:30|4614.97|4617.57|4592.84|4600.03
04-02 20:00|4600.45|4630.28|4594.58|4626.39
04-02 20:30|4626.48|4626.92|4600.49|4601.77
04-02 21:00|4601.96|4614.18|4580.77|4597.62
04-02 21:30|4597.66|4651.61|4585.99|4646.39
04-02 22:00|4646.36|4676.12|4631.72|4665.68
04-02 22:30|4665.47|4699.52|4659.11|4681.49
04-02 23:00|4681.69|4683.99|4658.25|4672.33
04-02 23:30|4672.79|4676.02|4652.56|4661.18
04-03 00:00|4661.19|4668.58|4642.90|4650.56
04-03 00:30|4650.39|4670.77|4650.39|4659.42
04-03 01:00|4659.34|4668.31|4651.17|4651.84
04-03 01:30|4651.91|4658.94|4645.68|4648.70
04-03 02:00|4648.96|4658.90|4647.47|4651.58
04-03 02:30|4651.76|4672.18|4651.76|4668.69
04-03 03:00|4669.01|4682.00|4664.35|4665.35
04-03 03:30|4665.06|4676.64|4661.53|4671.98
04-03 04:00|4672.05|4676.89|4664.36|4667.96
04-03 04:30|4667.99|4677.90|4666.64|4676.12
04-06 06:00|4632.12|4665.57|4614.40|4636.37
04-06 06:30|4635.61|4650.84|4608.28|4645.70
04-06 07:00|4645.72|4651.31|4609.71|4610.01
04-06 07:30|4610.24|4619.62|4605.35|4610.97
04-06 08:00|4611.04|4629.40|4600.65|4603.46
04-06 08:30|4603.45|4626.37|4602.98|4622.13
04-06 09:00|4622.14|4643.25|4620.32|4641.08
04-06 09:30|4641.15|4641.48|4621.35|4625.80
04-06 10:00|4626.02|4671.98|4623.49|4661.18
04-06 10:30|4661.17|4666.56|4644.03|4647.82
04-06 11:00|4647.78|4648.00|4625.33|4630.10
04-06 11:30|4630.21|4642.11|4625.71|4640.53
04-06 12:00|4640.53|4648.64|4639.84|4646.70
04-06 12:30|4646.70|4659.79|4642.81|4658.88
04-06 13:00|4659.12|4678.57|4657.91|4667.15
04-06 13:30|4667.16|4668.97|4651.15|4652.60
04-06 14:00|4652.63|4662.36|4644.07|4657.22
04-06 14:30|4657.21|4667.88|4651.70|4665.93
04-06 15:00|4666.09|4666.83|4644.86|4650.90
04-06 15:30|4650.80|4688.53|4650.39|4684.81
04-06 16:00|4684.90|4695.94|4681.73|4691.49
04-06 16:30|4691.51|4698.25|4689.84|4695.79
04-06 17:00|4696.03|4703.85|4696.03|4702.30
04-06 17:30|4702.48|4706.30|4690.83|4693.49
04-06 18:00|4693.70|4697.64|4685.99|4689.89
04-06 18:30|4689.93|4696.94|4684.59|4689.60
04-06 19:00|4689.86|4696.82|4685.17|4688.64
04-06 19:30|4688.65|4694.51|4677.04|4678.08
04-06 20:00|4678.16|4686.89|4659.53|4666.22
04-06 20:30|4666.25|4681.26|4665.67|4675.75
04-06 21:00|4676.67|4677.52|4659.84|4668.74
04-06 21:30|4669.50|4681.67|4660.95|4680.02
04-06 22:00|4682.08|4690.61|4660.08|4686.10
04-06 22:30|4686.17|4697.68|4675.15|4682.79
04-06 23:00|4683.01|4684.11|4655.52|4667.53
04-06 23:30|4667.34|4670.67|4651.97|4668.19
04-07 00:00|4668.21|4672.62|4662.36|4665.48
04-07 00:30|4665.47|4671.24|4657.90|4660.38
04-07 01:00|4660.24|4661.13|4645.72|4656.33
04-07 01:30|4656.29|4660.12|4651.69|4653.74
04-07 02:00|4653.52|4666.25|4650.87|4660.37
04-07 02:30|4660.36|4663.58|4648.75|4658.27
04-07 03:00|4658.26|4659.54|4645.54|4650.05
04-07 03:30|4649.87|4658.16|4648.48|4655.72
04-07 04:00|4655.64|4658.11|4652.14|4655.87
04-07 04:30|4656.18|4658.44|4649.10|4650.62
04-07 06:00|4658.27|4668.00|4658.27|4662.31
04-07 06:30|4662.07|4663.18|4656.67|4658.25
04-07 07:00|4658.30|4661.18|4653.17|4654.38
04-07 07:30|4654.39|4660.47|4651.41|4658.91
04-07 08:00|4658.99|4660.93|4649.06|4658.98
04-07 08:30|4658.98|4661.33|4654.38|4655.02
04-07 09:00|4654.24|4664.27|4627.82|4654.55
04-07 09:30|4654.71|4662.41|4616.17|4626.78
04-07 10:00|4626.95|4635.15|4619.80|4634.67
04-07 10:30|4634.33|4654.09|4633.61|4650.38
04-07 11:00|4650.34|4654.14|4639.38|4642.58
04-07 11:30|4642.63|4651.14|4642.13|4649.47
04-07 12:00|4649.44|4651.30|4645.50|4650.18
04-07 12:30|4650.28|4663.96|4649.50|4659.55
04-07 13:00|4660.13|4661.48|4630.39|4632.93
04-07 13:30|4632.38|4646.38|4623.33|4642.99
04-07 14:00|4642.71|4649.06|4637.84|4640.93
04-07 14:30|4640.90|4656.59|4640.90|4653.41
04-07 15:00|4653.78|4656.97|4638.74|4639.69
04-07 15:30|4640.23|4647.30|4636.42|4645.95
04-07 16:00|4646.39|4690.97|4644.12|4678.60
04-07 16:30|4678.68|4687.58|4676.85|4683.04
04-07 17:00|4682.77|4694.55|4681.02|4686.85
04-07 17:30|4686.81|4686.97|4658.76|4670.89
04-07 18:00|4671.71|4680.74|4657.84|4668.04
